"Station Name","GORE BAY"
"Province","ONTARIO"
"Latitude","45.92"
"Longitude","-82.47"
"Elevation","190.50"
"Climate Identifier","6092915"
"WMO Identifier",""
"TC Identifier",""

"Legend"
"B","More than one occurrence and estimated"
"E","Estimated"
"M","Missing"
"S","More than one occurrence"
"T","Trace"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"

"Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1908-05","1908","05","","","","","","","","","","","","","","","","","","",,"",,""
"1908-06","1908","06","","","","","","","","","","","","","","","","","","",,"",,""
"1908-07","1908","07","","","","","","","","","","","","","","","","","","",,"",,""
"1908-08","1908","08","","","","","","","","","","","","","","","","","","",,"",,""
"1908-09","1908","09","","","","","","","","","","","","","","","","","","",,"",,""
"1908-10","1908","10","","","","","","","","","","","","","","","","","","",,"",,""
"1908-11","1908","11","","","","","","","","","","","","","","","","","","",,"",,""
"1908-12","1908","12","","","","","","","","","","","","","","","","","","",,"",,""
"1909-01","1909","01","","","","","","","","","","","","","","","","","","",,"",,""
"1909-02","1909","02","","","","","","","","","","","","","","","","","","",,"",,""
"1909-03","1909","03","","","","","","","","","","","","","","","","","","",,"",,""
"1909-04","1909","04","","","","","","","","","","","","","","","","","","",,"",,""
"1909-05","1909","05","","","","","","","","","","","","","","","","","","",,"",,""
"1909-06","1909","06","","","","","","","","","","","","","","","","","","",,"",,""
"1909-07","1909","07","","","","","","","","","","","","","","","","","","",,"",,""
"1909-08","1909","08","","","","","","","","","","","","","","","","","","",,"",,""
"1909-09","1909","09","","","","","","","","","","","","","","","","","","",,"",,""
"1909-10","1909","10","","","","","","","","","","","","","","","","","","",,"",,""
"1909-11","1909","11","","","","","","","","","","","","","","","","","","",,"",,""
"1909-12","1909","12","","","","","","","","","","","","","","","","","","",,"",,""
"1910-01","1910","01","","","","","","","","","","","","","","","","","","",,"",,""
"1910-02","1910","02","","","","","","","","","","","","","","","","","","",,"",,""
"1910-03","1910","03","","","","","","","","","","","","","","","","","","",,"",,""
"1910-04","1910","04","","","","","","","","","","","","","","","","","","",,"",,""
"1910-05","1910","05","","","","","","","","","","","","","","","","","","",,"",,""
"1910-06","1910","06","","","","","","","","","","","","","","","","","","",,"",,""
"1910-07","1910","07","","","","","","","","","","","","","","","","","","",,"",,""
"1910-08","1910","08","","","","","","","","","","","","","","","","","","",,"",,""
"1910-09","1910","09","","","","","","","","","","","","","","","","","","",,"",,""
"1910-10","1910","10","","","","","","","","","","","","","","","","","","",,"",,""
"1910-11","1910","11","","","","","","","","","","","","","","","","","","",,"",,""
"1910-12","1910","12","","","","","","","","","","","","","","","","","","",,"",,""
"1911-01","1911","01","","","","","","","","","","","","","","","","","","",,"",,""
"1911-02","1911","02","","","","","","","","","","","","","","","","","","",,"",,""
"1911-03","1911","03","","","","","","","","","","","","","","","","","","",,"",,""
"1911-04","1911","04","","","","","","","","","","","","","","","","","","",,"",,""
"1911-05","1911","05","","","","","","","","","","","","","","","","","","",,"",,""
"1911-06","1911","06","","","","","","","","","","","","","","","","","","",,"",,""
"1911-07","1911","07","","","","","","","","","","","","","","","","","","",,"",,""
"1911-08","1911","08","","","","","","","","","","","","","","","","","","",,"",,""
"1911-09","1911","09","","","","","","","","","","","","","","","","","","",,"",,""
"1911-10","1911","10","","","","","","","","","","","","","","","","","","",,"",,""
"1911-11","1911","11","","","","","","","","","","","","","","","","","","",,"",,""
"1911-12","1911","12","","","","","","","","","","","","","","","","","","",,"",,""
"1912-01","1912","01","","","","","","","","","","","","","","","","","","",,"",,""
"1912-02","1912","02","","","","","","","","","","","","","","","","","","",,"",,""
"1912-03","1912","03","","","","","","","","","","","","","","","","","","",,"",,""
"1912-04","1912","04","","","","","","","","","","","","","","","","","","",,"",,""
"1912-05","1912","05","","","","","","","","","","","","","","","","","","",,"",,""
"1912-06","1912","06","","","","","","","","","","","","","","","","","","",,"",,""
"1912-07","1912","07","","","","","","","","","","","","","","","","","","",,"",,""
"1912-08","1912","08","","","","","","","","","","","","","","","","","","",,"",,""
"1912-09","1912","09","","","","","","","","","","","","","","","","","","",,"",,""
"1912-10","1912","10","","","","","","","","","","","","","","","","","","",,"",,""
"1912-11","1912","11","","","","","","","","","","","","","","","","","","",,"",,""
"1912-12","1912","12","","","","","","","","","","","","","","","","","","",,"",,""
"1913-01","1913","01","","","","","","","","","","","","","","","","","","",,"",,""
"1913-02","1913","02","","","","","","","","","","","","","","","","","","",,"",,""
"1913-03","1913","03","","","","","","","","","","","","","","","","","","",,"",,""
"1913-04","1913","04","","","","","","","","","","","","","","","","","","",,"",,""
"1913-05","1913","05","","","","","","","","","","","","","","","","","","",,"",,""
"1913-06","1913","06","","","","","","","","","","","","","","","","","","",,"",,""
"1913-07","1913","07","","","","","","","","","","","","","","","","","","",,"",,""
"1913-08","1913","08","","","","","","","","","","","","","","","","","","",,"",,""
"1913-09","1913","09","","","","","","","","","","","","","","","","","","",,"",,""
"1913-10","1913","10","","","","","","","","","","","","","","","","","","",,"",,""
"1913-11","1913","11","","","","","","","","","","","","","","","","","","",,"",,""
"1913-12","1913","12","","","","","","","","","","","","","","","","","","",,"",,""
"1914-01","1914","01","","","","","","","","","","","","","","","","","","",,"",,""
"1914-02","1914","02","","","","","","","","","","","","","","","","","","",,"",,""
"1914-03","1914","03","","","","","","","","","","","","","","","","","","",,"",,""
"1914-04","1914","04","","","","","","","","","","","","","","","","","","",,"",,""
"1914-05","1914","05","","","","","","","","","","","","","","","","","","",,"",,""
"1914-06","1914","06","","","","","","","","","","","","","","","","","","",,"",,""
"1914-07","1914","07","","","","","","","","","","","","","","","","","","",,"",,""
"1914-08","1914","08","","","","","","","","","","","","","","","","","","",,"",,""
"1914-09","1914","09","","","","","","","","","","","","","","","","","","",,"",,""
"1914-10","1914","10","","","","","","","","","","","","","","","","","","",,"",,""
"1914-11","1914","11","","","","","","","","","","","","","","","","","","",,"",,""
"1914-12","1914","12","","","","","","","","","","","","","","","","","","",,"",,""
"1915-01","1915","01","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1915-02","1915","02","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1915-03","1915","03","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1915-04","1915","04","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1915-05","1915","05","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1915-06","1915","06","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1915-07","1915","07","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1915-08","1915","08","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1915-09","1915","09","","M","","M","","M","","M","","M","","M","","M","","M","","",,"",,""
"1915-10","1915","10","12.8","","5.3","","9.1","","17.8","S","-1.1","","7.1","","0.0","","7.1","","","",,"",,""
"1915-11","1915","11","5.8","","0.4","","3.1","","15.0","S","-6.7","S","16.3","","7.6","","23.9","","","",,"",,""
"1915-12","1915","12","-2.2","","-8.9","","-5.6","","3.9","","-16.7","","0.0","","11.4","","11.4","","","",,"",,""
"1916-01","1916","01","-2.4","","-11.1","","-6.8","","7.8","","-25.0","","24.9","","7.6","","32.5","","","",,"",,""
"1916-02","1916","02","","M","-16.8","","","M","","M","-27.2","","0.0","","6.4","","6.4","","","",,"",,""
"1916-03","1916","03","-2.8","","-13.3","","-8.1","","10.0","","-25.6","","29.7","","55.9","","85.6","","","",,"",,""
"1916-04","1916","04","7.6","","-0.4","","3.6","","17.8","","-7.8","","63.5","","0.0","","63.5","","","",,"",,""
"1916-05","1916","05","15.0","","4.1","","9.6","","23.3","","-1.1","","10.9","","0.0","","10.9","","","",,"",,""
"1916-06","1916","06","19.4","","10.1","","14.8","","23.3","S","1.7","","37.1","","0.0","","37.1","","","",,"",,""
"1916-07","1916","07","28.1","","15.3","","21.7","","36.7","","8.3","","11.2","","0.0","","11.2","","","",,"",,""
"1916-08","1916","08","25.3","","14.1","","19.7","","31.7","","4.4","","35.8","","0.0","","35.8","","","",,"",,""
"1916-09","1916","09","17.1","","8.9","","13.0","","25.0","","","M","72.9","","0.0","","72.9","","","",,"",,""
"1916-10","1916","10","11.5","","3.7","","7.6","","22.8","","-1.7","S","","M","","M","","M","","",,"",,""
"1916-11","1916","11","3.9","","-2.2","","0.9","","12.8","","-13.9","","62.0","","6.4","","68.3","","","",,"",,""
"1916-12","1916","12","-1.9","","-9.7","","-5.8","","9.4","","-17.8","S","64.5","","58.4","","122.9","","","",,"",,""
"1917-01","1917","01","-2.9","","-13.3","","-8.1","","5.6","","-30.0","S","0.0","","57.2","","57.2","","","",,"",,""
"1917-02","1917","02","-9.2","","","M","","M","3.3","","","M","0.0","","23.6","","23.6","","","",,"",,""
"1917-03","1917","03","1.1","","-10.2","","-4.6","","6.1","S","-22.2","","0.0","","61.0","","61.0","","","",,"",,""
"1917-04","1917","04","7.7","","-2.7","","2.5","","15.0","S","-10.6","","39.9","","0.0","","39.9","","","",,"",,""
"1917-05","1917","05","14.0","","2.6","","8.3","","22.2","","-3.9","","67.6","","0.0","","67.6","","","",,"",,""
"1917-06","1917","06","20.7","","8.6","","14.7","","23.9","","2.2","","81.8","","0.0","","81.8","","","",,"",,""
"1917-07","1917","07","24.1","","13.6","","18.9","","33.9","","7.2","","53.6","","0.0","","53.6","","","",,"",,""
"1917-08","1917","08","21.9","","11.7","","16.8","","27.8","","3.9","","80.5","","0.0","","80.5","","","",,"",,""
"1917-09","1917","09","18.2","","8.2","","13.2","","25.0","","1.7","","15.0","","0.0","","15.0","","","",,"",,""
"1917-10","1917","10","8.0","","0.7","","4.4","","15.6","","-3.9","S","92.2","","23.4","","115.6","","","",,"",,""
"1917-11","1917","11","3.3","","-5.1","","-0.9","","10.0","","-26.1","","8.9","","8.9","","17.8","","","",,"",,""
"1917-12","1917","12","-7.2","","-15.7","","-11.5","","3.3","","-35.0","","11.4","","52.1","","63.5","","","",,"",,""
"1918-01","1918","01","-11.6","","-22.1","","-16.9","","-5.6","","-31.7","","0.0","","102.9","","102.9","","","",,"",,""
"1918-02","1918","02","-6.4","","-18.6","","-12.5","","6.7","","-38.3","","7.6","","26.7","","34.3","","","",,"",,""
"1918-03","1918","03","1.9","","-9.2","","-3.7","","12.2","","-19.4","","0.0","","11.4","","11.4","","","",,"",,""
"1918-04","1918","04","8.4","","-2.4","","3.0","","18.9","","-9.4","S","24.6","","0.0","","24.6","","","",,"",,""
"1918-05","1918","05","15.6","","4.6","","10.1","","25.0","","-1.1","S","112.0","","0.0","","112.0","","","",,"",,""
"1918-06","1918","06","19.1","","8.5","","13.8","","25.0","","1.7","","92.2","","0.0","","92.2","","","",,"",,""
"1918-07","1918","07","23.7","","12.8","","18.3","","31.7","","7.2","S","112.5","","0.0","","112.5","","","",,"",,""
"1918-08","1918","08","23.1","","12.7","","17.9","","29.4","","7.8","","72.9","","0.0","","72.9","","","",,"",,""
"1918-09","1918","09","15.2","","5.8","","10.5","","21.7","","1.1","","83.3","","0.0","","83.3","","","",,"",,""
"1918-10","1918","10","12.2","","4.3","","8.3","","18.9","","-4.4","","144.3","","0.0","","144.3","","","",,"",,""
"1918-11","1918","11","6.7","","0.8","","3.8","","14.4","","-10.6","","127.0","","15.2","","142.2","","","",,"",,""
"1918-12","1918","12","0.3","","-6.7","","-3.2","","7.2","S","-18.3","","58.9","","35.6","","94.5","","","",,"",,""
"1919-01","1919","01","-1.7","","-11.2","","-6.5","","3.9","","-26.7","","6.9","","52.1","","58.9","","","",,"",,""
"1919-02","1919","02","-1.7","","-11.7","","-6.7","","4.4","","-20.6","","3.3","","36.8","","40.1","","","",,"",,""
"1919-03","1919","03","1.5","","-8.3","","-3.4","","9.4","","-21.1","","50.8","","35.6","","86.4","","","",,"",,""
"1919-04","1919","04","7.9","","-1.9","","3.0","","16.1","","-22.2","","84.8","","2.5","","87.4","","","",,"",,""
"1919-05","1919","05","16.0","","5.1","","10.6","","30.6","","-2.8","","64.3","","0.0","","64.3","","","",,"",,""
"1919-06","1919","06","26.6","","14.7","","20.7","","31.7","","5.6","","32.5","","0.0","","32.5","","","",,"",,""
"1919-07","1919","07","26.2","","13.2","","19.7","","32.8","S","7.8","S","40.1","","0.0","","40.1","","","",,"",,""
"1919-08","1919","08","23.1","","13.0","","18.1","","30.6","","5.0","","58.4","","0.0","","58.4","","","",,"",,""
"1919-09","1919","09","19.7","","10.4","","15.1","","30.0","","3.9","","134.6","","0.0","","134.6","","","",,"",,""
"1919-10","1919","10","11.8","","4.2","","8.0","","21.1","","-3.3","","130.3","","1.3","","131.6","","","",,"",,""
"1919-11","1919","11","3.2","","-4.1","","-0.5","","11.1","","-23.3","","83.8","","8.9","","92.7","","","",,"",,""
"1919-12","1919","12","-4.9","","-12.8","","-8.9","","2.8","","-28.9","","2.0","","55.9","","57.9","","","",,"",,""
"1920-01","1920","01","-11.2","","-22.5","","-16.9","","1.1","","-34.4","","0.0","","47.0","","47.0","","","",,"",,""
"1920-02","1920","02","-5.6","","-19.6","","-12.6","","1.7","","-30.0","","0.0","","26.7","","26.7","","","",,"",,""
"1920-03","1920","03","0.3","","-8.7","","-4.2","","13.3","","-25.6","","38.6","","16.5","","55.1","","","",,"",,""
"1920-04","1920","04","5.0","","-2.5","","1.3","","13.3","","-12.8","","53.8","","19.1","","72.9","","","",,"",,""
"1920-05","1920","05","15.9","","3.5","","9.7","","26.1","","-2.8","","42.9","","0.0","","42.9","","","",,"",,""
"1920-06","1920","06","22.0","","10.3","","16.2","","26.7","","4.4","","71.9","","0.0","","71.9","","","",,"",,""
"1920-07","1920","07","22.1","","12.3","","17.2","","27.2","","7.8","","77.7","","0.0","","77.7","","","",,"",,""
"1920-08","1920","08","23.8","","13.3","","18.6","","28.3","","6.7","","36.3","","0.0","","36.3","","","",,"",,""
"1920-09","1920","09","20.8","","11.0","","15.9","","27.2","S","2.2","","61.0","","0.0","","61.0","","","",,"",,""
"1920-10","1920","10","16.2","","6.6","","11.4","","23.3","S","-7.2","","9.7","","0.0","","9.7","","","",,"",,""
"1920-11","1920","11","3.0","","-2.3","","0.4","","10.0","S","-10.0","","43.9","","15.2","","59.2","","","",,"",,""
"1920-12","1920","12","-0.5","","-6.3","","-3.4","","9.4","","-20.0","","44.5","","63.5","","108.0","","","",,"",,""
"1921-01","1921","01","-2.6","","-11.8","","-7.2","","5.6","S","-31.1","","10.7","","33.0","","43.7","","","",,"",,""
"1921-02","1921","02","-1.2","","-12.7","","-7.0","","8.3","","-20.0","S","0.0","","35.6","","35.6","","","",,"",,""
"1921-03","1921","03","2.8","","-6.3","","-1.8","","13.9","","-16.7","","80.3","","14.0","","94.2","","","",,"",,""
"1921-04","1921","04","12.9","","0.9","","6.9","","23.3","S","-12.8","","66.0","","0.0","","66.0","","","",,"",,""
"1921-05","1921","05","17.5","","6.8","","12.2","","27.8","S","0.0","S","16.5","","0.0","","16.5","","","",,"",,""
"1921-06","1921","06","24.4","","10.8","","17.6","","32.2","","3.9","","11.4","","0.0","","11.4","","","",,"",,""
"1921-07","1921","07","30.0","","17.6","","23.8","","35.6","S","11.1","","59.4","","0.0","","59.4","","","",,"",,""
"1921-08","1921","08","22.2","","12.8","","17.5","","26.7","S","6.7","","82.6","","0.0","","82.6","","","",,"",,""
"1921-09","1921","09","21.8","","12.4","","17.1","","28.9","","3.9","","115.6","","0.0","","115.6","","","",,"",,""
"1921-10","1921","10","12.8","","4.4","","8.6","","19.4","","-1.1","","44.7","","0.0","","44.7","","","",,"",,""
"1921-11","1921","11","2.1","","-4.0","","-1.0","","8.3","","-12.2","","48.3","","50.3","","98.6","","","",,"",,""
"1921-12","1921","12","-1.4","","-8.7","","-5.1","","9.4","","-20.6","S","42.7","","78.7","","121.4","","","",,"",,""
"1922-01","1922","01","-5.4","","-16.2","","-10.8","","1.7","","-29.4","","0.0","","63.5","","63.5","","","",,"",,""
"1922-02","1922","02","-3.6","","-14.9","","-9.3","","4.4","","-28.9","","3.3","","91.4","","94.7","","","",,"",,""
"1922-03","1922","03","2.1","","-8.3","","-3.1","","9.4","","-20.0","S","3.3","","30.5","","33.8","","","",,"",,""
"1922-04","1922","04","7.8","","-1.2","","3.3","","14.4","","-8.3","","57.2","","5.1","","62.2","","","",,"",,""
"1922-05","1922","05","19.8","","6.6","","13.2","","25.6","","-1.1","","27.4","","0.0","","27.4","","","",,"",,""
"1922-06","1922","06","22.3","","10.1","","16.2","","29.4","","3.3","","37.3","","0.0","","37.3","","","",,"",,""
"1922-07","1922","07","22.9","","10.9","","16.9","","25.6","S","1.1","","81.5","","0.0","","81.5","","","",,"",,""
"1922-08","1922","08","23.7","","11.6","","17.7","","30.0","","4.4","","28.7","","0.0","","28.7","","","",,"",,""
"1922-09","1922","09","20.5","","9.3","","14.9","","27.8","","2.2","","19.6","","0.0","","19.6","","","",,"",,""
"1922-10","1922","10","11.7","","2.7","","7.2","","26.7","S","-6.7","","45.2","","1.3","","46.5","","","",,"",,""
"1922-11","1922","11","6.2","","-0.9","","2.7","","12.8","S","-8.3","","41.4","","22.9","","64.3","","","",,"",,""
"1922-12","1922","12","-1.8","","-11.1","","-6.5","","4.4","S","-20.0","","9.1","","53.3","","62.5","","","",,"",,""
"1923-01","1923","01","-5.8","","-17.2","","-11.5","","3.3","S","-29.4","","0.0","","63.5","","63.5","","","",,"",,""
"1923-02","1923","02","-6.7","","-17.6","","-12.2","","2.2","","-30.6","","0.0","","58.4","","58.4","","","",,"",,""
"1923-03","1923","03","-3.8","","-14.6","","-9.2","","7.2","","-26.1","","5.3","","83.8","","89.2","","","",,"",,""
"1923-04","1923","04","5.4","","-6.2","","-0.4","","16.7","","-23.3","","3.3","","50.8","","54.1","","","",,"",,""
"1923-05","1923","05","15.1","","2.3","","8.7","","25.6","","-4.4","","37.3","","0.0","","37.3","","","",,"",,""
"1923-06","1923","06","23.5","","10.6","","17.1","","30.6","","3.3","","11.9","","0.0","","11.9","","","",,"",,""
"1923-07","1923","07","26.2","","12.6","","19.4","","32.8","","8.9","S","","M","","M","","M","","",,"",,""
"1923-08","1923","08","21.5","","11.3","","16.4","","26.7","","6.1","S","75.4","","0.0","","75.4","","","",,"",,""
"1923-09","1923","09","19.8","","8.3","","14.1","","25.6","S","1.7","S","47.8","","0.0","","47.8","","","",,"",,""
"1923-10","1923","10","12.2","","3.3","","7.8","","21.7","","-3.9","","18.5","","15.2","","33.8","","","",,"",,""
"1923-11","1923","11","5.5","","-1.0","","2.3","","12.8","","-7.8","","14.7","","2.5","","17.3","","","",,"",,""
"1923-12","1923","12","1.9","","-3.3","","-0.7","","7.2","","-12.8","S","86.4","","50.8","","137.2","","","",,"",,""
"1924-01","1924","01","-5.8","","-17.4","","-11.6","","2.2","","-36.7","","0.0","","111.8","","111.8","","","",,"",,""
"1924-02","1924","02","-6.9","","-19.3","","-13.1","","1.7","","-28.9","","0.0","","68.6","","68.6","","","",,"",,""
"1924-03","1924","03","1.2","","-8.8","","-3.8","","6.7","","-20.6","","7.6","","17.8","","25.4","","","",,"",,""
"1924-04","1924","04","8.2","","-2.7","","2.8","","18.3","S","-18.9","","32.8","","7.6","","40.4","","","",,"",,""
"1924-05","1924","05","13.4","","2.0","","7.7","","21.1","","-2.8","","56.1","","1.3","","57.4","","","",,"",,""
"1924-06","1924","06","21.0","","8.3","","14.7","","25.0","S","1.7","S","46.0","","0.0","","46.0","","","",,"",,""
"1924-07","1924","07","22.9","","12.2","","17.6","","28.9","","5.6","","57.9","","0.0","","57.9","","","",,"",,""
"1924-08","1924","08","22.1","","11.8","","17.0","","27.8","","7.8","S","84.8","","0.0","","84.8","","","",,"",,""
"1924-09","1924","09","17.5","","6.9","","12.2","","26.7","","2.2","","50.0","","0.0","","50.0","","","",,"",,""
"1924-10","1924","10","15.5","","3.8","","9.7","","21.1","","-1.1","","3.0","","0.0","","3.0","","","",,"",,""
"1924-11","1924","11","4.9","","-2.4","","1.3","","15.6","","-13.3","S","76.7","","10.2","","86.9","","","",,"",,""
"1924-12","1924","12","-4.6","","-12.0","","-8.3","","6.1","","-22.2","","","M","","M","","M","","",,"",,""
"1925-01","1925","01","-4.8","","-16.6","","-10.7","","2.8","","-32.8","","0.0","","25.4","","25.4","","","",,"",,""
"1925-02","1925","02","-2.1","","-11.7","","-6.9","","8.9","","-26.1","","24.4","","27.9","","52.3","","","",,"",,""
"1925-03","1925","03","3.1","","-8.2","","-2.6","","12.8","","-22.8","","27.4","","25.4","","52.8","","","",,"",,""
"1925-04","1925","04","11.4","","-0.3","","5.6","","22.2","","-6.7","","5.6","","7.6","","13.2","","","",,"",,""
"1925-05","1925","05","13.5","","1.8","","7.7","","23.3","","-1.7","S","36.8","","3.3","","40.1","","","",,"",,""
"1925-06","1925","06","22.5","","10.0","","16.3","","30.6","S","2.8","","86.9","","0.0","","86.9","","","",,"",,""
"1925-07","1925","07","23.4","","11.4","","17.4","","27.8","S","5.6","","41.1","","0.0","","41.1","","","",,"",,""
"1925-08","1925","08","25.7","","11.0","","18.4","","31.1","","3.3","","","M","0.0","","","M","","",,"",,""
"1925-09","1925","09","19.6","","9.0","","14.3","","28.3","","0.0","","49.3","","0.0","","49.3","","","",,"",,""
"1925-10","1925","10","7.6","","0.4","","4.0","","15.0","S","-6.7","","49.0","","21.6","","70.6","","","",,"",,""
"1925-11","1925","11","4.4","","-2.6","","0.9","","10.6","","-12.8","","42.7","","25.4","","68.1","","","",,"",,""
"1925-12","1925","12","-1.9","","-10.2","","-6.1","","8.3","","-26.1","S","37.6","","38.1","","75.7","","","",,"",,""
"1926-01","1926","01","-3.9","","-13.9","","-8.9","","2.8","S","-31.7","","12.7","","35.6","","48.3","","","",,"",,""
"1926-02","1926","02","-4.2","","-16.9","","-10.6","","2.8","","-25.6","","0.0","","50.8","","50.8","","","",,"",,""
"1926-03","1926","03","-2.6","","-14.1","","-8.4","","6.7","","-30.0","","0.0","","86.4","","86.4","","","",,"",,""
"1926-04","1926","04","4.6","","-6.2","","-0.8","","13.9","","-13.9","","18.5","","2.5","","21.1","","","",,"",,""
"1926-05","1926","05","15.5","","1.7","","8.6","","23.9","","-6.7","","31.0","","5.1","","36.1","","","",,"",,""
"1926-06","1926","06","18.4","","7.7","","13.1","","26.1","","1.7","","54.6","","0.0","","54.6","","","",,"",,""
"1926-07","1926","07","24.7","","11.7","","18.2","","29.4","","4.4","","52.1","","0.0","","52.1","","","",,"",,""
"1926-08","1926","08","23.8","","13.0","","18.4","","33.3","","7.8","","47.2","","0.0","","47.2","","","",,"",,""
"1926-09","1926","09","17.3","","7.7","","12.5","","22.2","","1.7","S","38.1","","0.0","","38.1","","","",,"",,""
"1926-10","1926","10","11.0","","1.8","","6.4","","25.0","","-2.2","S","76.2","","2.5","","78.7","","","",,"",,""
"1926-11","1926","11","3.6","","-4.4","","-0.4","","14.4","","-16.7","","129.0","","36.8","","165.9","","","",,"",,""
"1926-12","1926","12","-3.3","","-12.3","","-7.8","","4.4","","-27.8","","4.6","","53.3","","57.9","","","",,"",,""
"1927-01","1927","01","-4.1","","-15.8","","-10.0","","4.4","","-36.1","","2.3","","40.6","","42.9","","","",,"",,""
"1927-02","1927","02","-3.1","","-14.2","","-8.7","","6.7","","-25.0","","0.0","","55.9","","55.9","","","",,"",,""
"1927-03","1927","03","3.9","","-6.1","","-1.1","","11.7","","-20.6","","28.2","","12.2","","40.4","","","",,"",,""
"1927-04","1927","04","9.6","","-1.6","","4.0","","20.6","","-9.4","","37.3","","0.0","T","37.3","","","",,"",,""
"1927-05","1927","05","15.5","","3.8","","9.7","","23.3","","-1.7","","86.9","","0.0","","86.9","","","",,"",,""
"1927-06","1927","06","20.4","","7.2","","13.8","","30.6","","2.2","","39.1","","0.0","","39.1","","","",,"",,""
"1927-07","1927","07","24.9","","11.4","","18.2","","31.1","","4.4","","47.5","","0.0","","47.5","","","",,"",,""
"1927-08","1927","08","22.2","","9.3","","15.8","","25.6","S","5.6","","10.9","","0.0","","10.9","","","",,"",,""
"1927-09","1927","09","21.5","","10.3","","15.9","","31.1","","0.0","","60.5","","0.0","","60.5","","","",,"",,""
"1927-10","1927","10","14.4","","4.3","","9.4","","22.2","","-1.7","","63.0","","0.0","","63.0","","","",,"",,""
"1927-11","1927","11","4.2","","-2.8","","0.7","","17.2","","-10.0","S","72.9","","12.7","","85.6","","","",,"",,""
"1927-12","1927","12","-1.7","","-9.8","","-5.8","","7.2","","-21.1","","31.8","","76.2","","108.0","","","",,"",,""
"1928-01","1928","01","-3.9","","-13.2","","-8.6","","4.4","","-23.9","","5.1","","29.2","","34.3","","","",,"",,""
"1928-02","1928","02","-3.3","","-17.6","","-10.5","","2.8","","-35.6","","2.5","","92.7","","95.3","","","",,"",,""
"1928-03","1928","03","-0.5","","-12.6","","-6.6","","11.7","","-26.1","S","9.7","","53.3","","63.0","","","",,"",,""
"1928-04","1928","04","6.3","","-5.5","","0.4","","18.3","","-15.0","","79.5","","27.9","","107.4","","","",,"",,""
"1928-05","1928","05","16.5","","3.2","","9.9","","23.9","S","-2.8","","19.6","","0.0","T","19.6","","","",,"",,""
"1928-06","1928","06","20.6","","8.1","","14.4","","26.1","","0.0","","92.2","","0.0","","92.2","","","",,"",,""
"1928-07","1928","07","24.7","","13.0","","18.9","","32.2","","8.3","","","M","","M","","M","","",,"",,""
"1928-08","1928","08","24.9","","10.7","","17.8","","31.1","","","M","72.9","","0.0","","72.9","","","",,"",,""
"1928-09","1928","09","","M","","M","","M","","M","","M","119.6","","0.0","T","119.6","","","",,"",,""
"1928-10","1928","10","12.5","","3.1","","7.8","","23.9","","-6.7","","70.4","","0.0","","70.4","","","",,"",,""
"1928-11","1928","11","5.0","","-2.9","","1.1","","11.7","","-9.4","","55.9","","15.2","","71.1","","","",,"",,""
"1928-12","1928","12","1.4","","-7.2","","-2.9","","6.7","S","-20.6","","0.0","","33.0","","33.0","","","",,"",,""
"1929-01","1929","01","-6.1","","-18.4","","-12.3","","8.9","","-32.2","","0.0","T","48.3","","48.3","","","",,"",,""
"1929-02","1929","02","-6.4","","-19.6","","-13.0","","10.0","","-28.9","","1.3","","17.8","","19.1","","","",,"",,""
"1929-03","1929","03","3.3","","-7.9","","-2.3","","10.0","","-26.7","S","36.8","","45.7","","82.6","","","",,"",,""
"1929-04","1929","04","10.3","","-2.6","","3.9","","23.9","","-18.9","","55.9","","22.9","","78.7","","","",,"",,""
"1929-05","1929","05","14.2","","0.8","","7.5","","27.2","","-6.7","","57.9","","20.3","","78.2","","","",,"",,""
"1929-06","1929","06","20.8","","7.8","","14.3","","28.3","S","1.7","","76.7","","0.0","","76.7","","","",,"",,""
"1929-07","1929","07","24.9","","10.3","","17.6","","32.2","","","M","29.2","","0.0","","29.2","","","",,"",,""
"1929-08","1929","08","22.2","","9.4","","15.8","","28.3","","4.4","","17.0","","0.0","","17.0","","","",,"",,""
"1929-09","1929","09","","M","","M","","M","","M","","M","66.5","","0.0","","66.5","","","",,"",,""
"1929-10","1929","10","10.8","","0.8","","5.8","","15.6","","-6.7","","107.4","","0.0","T","107.4","","","",,"",,""
"1929-11","1929","11","3.3","","-4.8","","-0.8","","12.2","","-21.1","","21.1","","27.9","","49.0","","","",,"",,""
