"Station Name","SAULT STE MARIE A"
"Province","ONTARIO"
"Latitude","46.48"
"Longitude","-84.51"
"Elevation","192.00"
"Climate Identifier","6057592"
"WMO Identifier","71260"
"TC Identifier","YAM"

"Legend"
"B","More than one occurrence and estimated"
"E","Estimated"
"M","Missing"
"S","More than one occurrence"
"T","Trace"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"

"Date/Time","Year","Month","Mean Max Temp (°C)","Mean Max Temp Flag","Mean Min Temp (°C)","Mean Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Extr Max Temp (°C)","Extr Max Temp Flag","Extr Min Temp (°C)","Extr Min Temp Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow Grnd Last Day (cm)","Snow Grnd Last Day Flag","Dir of Max Gust (10's deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"1988-10","1988","10","8.9","","1.4","","5.2","","18.7","","-4.0","","122.4","","18.2","","139.4","","3","","29","","93",""
"1988-11","1988","11","5.4","","-0.2","","2.6","","14.6","","-5.1","","155.1","","14.6","","169.7","","3","","21","","91",""
"1988-12","1988","12","-2.6","","-11.6","","-7.1","","7.5","","-26.7","","9.8","","106.8","","82.3","","24","","31","","87",""
"1989-01","1989","01","-1.9","","-12.2","","-7.1","","4.7","","-31.1","","5.6","","77.2","","63.2","","31","","24","","76",""
"1989-02","1989","02","-6.3","","-18.3","","-12.3","","-0.2","","-29.2","","0.0","","76.7","","58.9","","35","","30","","100",""
"1989-03","1989","03","-1.6","","-13.5","","-7.6","","16.8","","-26.1","","9.8","","56.5","","59.6","","10","","6","","59",""
"1989-04","1989","04","7.7","","-2.7","","2.5","","17.0","","-11.2","","41.2","","12.5","","51.8","","0","","32","","65",""
"1989-05","1989","05","17.0","","3.9","","10.5","","27.5","","-1.5","","54.0","","0.2","","54.2","","0","","5","","78",""
"1989-06","1989","06","20.5","","8.3","","14.4","","29.1","","-1.4","","59.0","","0.0","","59.0","","0","","31","","46",""
"1989-07","1989","07","27.3","","11.0","","19.2","","32.4","","3.8","","8.4","","0.0","","8.4","","0","","33","","59",""
"1989-08","1989","08","22.9","","11.2","","17.1","","30.3","","5.6","","85.2","","0.0","","85.2","","0","","30","","70",""
"1989-09","1989","09","19.6","","6.4","","13.0","","27.5","","-3.0","","30.3","","2.1","","32.4","","0","","32","","80",""
"1989-10","1989","10","12.4","","2.5","","7.5","","23.8","","-4.6","","62.0","","2.6","","64.6","","0","","32","","78",""
"1989-11","1989","11","1.5","","-6.0","","-2.3","","7.3","","-18.6","","36.5","","112.3","","123.6","","15","","32","","100",""
"1989-12","1989","12","-8.5","","-19.6","","-14.1","","1.2","","-30.2","","0.0","T","101.3","","55.8","","25","","32","","72",""
"1990-01","1990","01","-0.9","","-9.1","","-5.0","","4.0","","-19.0","","5.6","","87.0","","64.5","","37","","29","","78",""
"1990-02","1990","02","-3.0","","-14.1","","-8.6","","4.9","","-31.8","","1.2","","69.4","","52.2","","37","","30","","74",""
"1990-03","1990","03","1.6","","-9.1","","-3.8","","12.0","","-25.1","","45.3","","21.6","","59.7","","0","T","30","","63",""
"1990-04","1990","04","10.1","","-1.4","","4.4","","27.8","","-11.6","","12.2","","49.1","","50.9","","0","","28","","61",""
"1990-05","1990","05","14.9","","2.5","","8.7","","22.9","","-3.2","","77.9","","3.4","","81.3","","0","","32","","72",""
"1990-06","1990","06","20.1","","7.1","","13.6","","28.4","","-1.1","","116.2","","0.0","","116.2","","0","","4","","50",""
"1990-07","1990","07","23.4","","10.6","","17.0","","29.7","","5.6","","45.6","","0.0","","45.6","","0","","24","","59",""
"1990-08","1990","08","22.8","","10.9","","16.9","","27.2","","5.7","","59.0","","0.0","","59.0","","0","","33","S","48","S"
"1990-09","1990","09","17.7","","7.6","","12.7","","27.1","","-2.3","","119.4","","0.0","","119.4","","0","","32","","61","S"
"1990-10","1990","10","10.9","","1.3","","6.1","","17.0","","-6.6","","96.4","","2.0","","98.2","","0","","31","","104",""
"1990-11","1990","11","5.9","","-1.4","","2.3","","18.9","","-8.0","","61.2","","41.6","","97.8","","0","T","33","","113",""
"1990-12","1990","12","-1.2","","-9.8","","-5.5","","7.4","","-24.2","","4.3","","80.1","","68.5","","9","","28","","81",""
"1991-01","1991","01","-6.3","","-15.4","","-10.9","","2.7","","-27.7","","0.0","T","74.4","","41.9","","20","","22","","70",""
"1991-02","1991","02","-2.1","","-13.3","","-7.7","","8.0","","-24.4","","0.7","","41.1","","21.9","","22","","33","","69",""
"1991-03","1991","03","1.5","","-8.4","","-3.4","","7.4","","-18.1","","58.4","","32.2","","90.4","","1","","29","","96",""
"1991-04","1991","04","10.9","","-0.2","","5.4","","22.1","","-10.1","","62.0","","31.0","","91.6","","0","","32","","67",""
"1991-05","1991","05","18.9","","5.3","","12.1","","29.9","","-1.9","","37.0","","0.0","T","37.0","","0","","11","","52",""
"1991-06","1991","06","23.9","","9.2","","16.6","","30.8","","2.0","","27.8","","0.0","","27.8","","0","","25","","57",""
"1991-07","1991","07","23.7","","11.3","","17.5","","32.5","","4.4","","79.8","","0.0","","79.8","","0","","34","","65",""
"1991-08","1991","08","25.2","","12.1","","18.7","","32.8","","6.1","","43.0","","0.0","","43.0","","0","","31","","59",""
"1991-09","1991","09","17.3","","7.2","","12.2","","27.0","","-2.7","","135.3","","2.6","","137.9","","0","","32","","89",""
"1991-10","1991","10","11.3","","2.7","","7.0","","23.8","","-3.5","","82.5","","1.0","","84.1","","0","","34","","76",""
"1991-11","1991","11","3.5","","-3.4","","0.1","","12.0","","-11.5","","45.9","","46.4","","81.7","","2","","23","","98",""
"1991-12","1991","12","-1.8","","-10.3","","-6.1","","4.8","","-23.6","","13.4","","58.0","","58.0","","8","","29","","82",""
"1992-01","1992","01","-4.1","","-13.3","","-8.7","","3.9","","-26.4","","6.4","","97.2","","78.7","","21","","29","","83",""
"1992-02","1992","02","-3.6","","-14.2","","-8.9","","3.1","","-28.2","","0.2","","42.6","","31.8","","29","","34","","59",""
"1992-03","1992","03","-0.9","","-12.2","","-6.6","","6.9","","-25.3","","11.8","","19.8","","30.4","","14","","32","","59",""
"1992-04","1992","04","6.0","","-2.7","","1.7","","12.7","","-16.9","","59.0","","16.1","","70.4","","0","","31","","69",""
"1992-05","1992","05","17.5","","2.9","","10.2","","28.9","","-3.5","","40.0","","0.0","","40.0","","0","","33","","57",""
"1992-06","1992","06","19.6","","5.9","","12.8","","28.0","","-1.0","","43.3","","0.0","","43.3","","0","","21","","48",""
"1992-07","1992","07","19.1","","8.3","","13.7","","25.4","S","1.4","","124.9","","0.0","","124.9","","0","","30","","56",""
"1992-08","1992","08","21.3","","8.9","","15.1","","28.8","","2.3","","47.4","","0.0","","47.4","","0","","29","","63",""
"1992-09","1992","09","17.5","","6.8","","12.1","","24.2","","-1.1","","141.1","","0.0","T","141.1","","0","","32","","89",""
"1992-10","1992","10","10.2","","1.4","","5.8","","24.2","","-7.0","","57.4","","21.9","","77.7","","0","","32","","72",""
"1992-11","1992","11","2.2","","-3.7","","-0.7","","8.4","","-14.5","","81.1","","42.8","","133.4","","3","","31","","85",""
"1992-12","1992","12","-1.0","","-7.9","","-4.5","","6.8","","-18.8","","23.4","","105.6","","107.9","","19","",,"",,""
"1993-01","1993","01","-3.9","","-14.2","","-9.1","","4.1","","-27.4","","7.2","","67.1","","51.5","","20","",,"",,""
"1993-02","1993","02","-5.8","","-19.3","","-12.5","","4.9","","-28.2","","0.0","T","9.2","","5.8","","15","",,"",,""
"1993-03","1993","03","1.5","","-9.8","","-4.2","","13.8","","-23.5","","2.8","","10.7","","12.3","","1","",,"",,""
"1993-04","1993","04","7.0","","-2.3","","2.4","","16.1","","-6.9","","78.7","","26.8","","103.5","","0","",,"",,""
"1993-05","1993","05","14.0","","3.4","","8.7","","30.0","","-2.7","","121.8","","0.0","","121.8","","0","",,"",,""
"1993-06","1993","06","19.3","","7.5","","13.4","","27.1","","0.8","","91.8","","0.0","","91.8","","0","",,"",,""
"1993-07","1993","07","23.1","","12.2","","17.7","","30.1","","6.9","","97.1","","0.0","","97.1","","0","",,"",,""
"1993-08","1993","08","24.1","","12.1","","18.1","","31.2","","5.4","","64.2","","0.0","","64.2","","0","",,"",,""
"1993-09","1993","09","16.5","","4.5","","10.5","","24.4","","-3.9","","91.3","","0.0","T","91.3","","0","",,"",,""
"1993-10","1993","10","9.1","","1.2","","5.1","","15.6","S","-5.7","","105.0","","11.4","","116.4","","0","",,"",,""
"1993-11","1993","11","2.5","","-4.9","","-1.2","","9.5","","-12.3","","36.0","","29.9","","61.9","","4","",,"",,""
"1993-12","1993","12","-1.6","","-9.8","","-5.7","","7.8","","-32.5","","17.6","","48.6","","57.2","","18","",,"",,""
"1994-01","1994","01","-12.1","","-23.2","","-17.7","","-0.9","","-36.2","","0.0","T","62.7","","56.2","","22","","30","","56","S"
"1994-02","1994","02","-8.2","","-20.3","","-14.3","","8.6","","-33.2","","11.0","","12.7","","23.1","","4","","31","","63","E"
"1994-03","1994","03","0.8","","-9.7","","-4.5","","9.2","","-19.5","","1.8","","39.1","","37.0","","5","","31","","74","E"
"1994-04","1994","04","7.3","","-3.1","","2.1","","16.9","","-14.4","","51.4","","13.4","","64.6","","0","","30","","80","E"
"1994-05","1994","05","15.8","","2.1","","9.0","","29.8","","-3.9","","84.3","","0.0","T","84.3","","0","","31","","50","E"
"1994-06","1994","06","22.0","","8.3","","15.2","","33.0","","0.3","","62.0","","0.0","","62.0","","0","","32","","52","E"
"1994-07","1994","07","23.4","","11.0","","17.2","","28.0","","5.1","","86.0","","0.0","","86.0","","0","","33","","46","E"
"1994-08","1994","08","21.4","","10.4","","15.9","","28.1","","3.2","","117.3","","0.0","","117.3","","0","","31","","74","E"
"1994-09","1994","09","19.0","","8.8","","13.9","","25.5","","1.7","","54.1","","0.0","T","54.1","","0","","31","","57","E"
"1994-10","1994","10","13.7","","4.5","","9.1","","20.5","S","-1.8","","70.4","","0.4","","70.8","","0","","31","","63","E"
"1994-11","1994","11","6.2","","-2.1","","2.1","","14.6","","-12.1","","44.4","","42.4","","80.4","","8","","22","","89","E"
"1994-12","1994","12","2.2","","-4.7","","-1.2","","8.3","","-14.2","","3.0","","10.9","","10.9","","1","","32","","67","E"
"1995-01","1995","01","-3.2","","-9.4","","-6.3","","2.6","","-21.7","","21.6","","61.2","","66.4","","5","","24","","72","E"
"1995-02","1995","02","-5.8","","-17.6","","-11.8","","4.0","","-30.2","","1.4","","38.0","","36.4","","12","","30","E","70","E"
"1995-03","1995","03","2.7","","-8.1","","-2.7","","18.3","","-29.2","","11.4","","39.3","","45.6","","0","","22","E","46","E"
"1995-04","1995","04","5.5","","-3.4","","1.1","","11.3","","-14.5","","73.6","","24.8","","97.8","","0","","32","E","89","E"
"1995-05","1995","05","15.7","","3.4","","9.6","","26.7","","-2.2","","64.5","","0.0","","64.5","","0","","31","B","50","B"
"1995-06","1995","06","24.8","","11.0","","18.0","","33.3","","1.7","","49.9","","0.0","","49.9","","0","","6","E","46","E"
"1995-07","1995","07","23.8","","12.4","","18.1","","30.8","","5.5","","107.2","","0.0","","107.2","","0","","30","E","48","E"
"1995-08","1995","08","24.6","","13.7","","19.2","","30.4","","6.1","","173.5","","0.0","","173.5","","0","",,"",,""
"1995-09","1995","09","17.3","","6.1","","11.8","","25.9","","-0.6","","115.4","","0.0","T","115.4","","0","",,"",,""
"1995-10","1995","10","11.6","","4.4","","8.0","","24.9","","-2.9","","156.1","","1.4","","157.5","","0","",,"",,""
"1995-11","1995","11","0.3","","-7.1","","-3.4","","6.6","S","-19.2","","20.7","","76.9","","86.7","","4","",,"",,""
"1995-12","1995","12","-4.5","","-13.4","","-9.0","","2.1","","-26.5","","0.4","","207.2","","123.9","","44","",,"",,""
"1996-01","1996","01","-6.6","","-17.9","","-12.3","","6.5","","-30.5","","20.0","","108.0","","87.9","","39","",,"",,""
"1996-02","1996","02","-5.9","","-18.4","","-12.2","","2.3","","-33.6","","8.0","","48.6","","49.5","","27","",,"",,""
"1996-03","1996","03","-1.6","","-13.4","","-7.6","","9.5","","-28.9","","14.0","","31.7","","40.2","","17","",,"",,""
"1996-04","1996","04","4.3","","-4.3","","0.0","","10.6","","-13.1","","71.4","","36.9","","110.5","","0","",,"",,""
"1996-05","1996","05","14.8","","1.2","","8.0","","23.7","","-3.9","S","14.9","","0.2","","15.1","","0","",,"",,""
"1996-06","1996","06","21.3","","9.0","","15.2","","28.7","","2.4","","79.4","","0.0","","79.4","","0","",,"",,""
"1996-07","1996","07","20.4","","9.8","","15.1","","29.1","","4.8","","165.1","","0.0","","165.1","","0","",,"",,""
"1996-08","1996","08","23.8","","10.7","","17.3","","28.2","","5.0","","40.8","","0.0","","40.8","","0","",,"",,""
"1996-09","1996","09","19.6","","9.5","","14.6","","28.1","","1.9","","184.0","","0.0","","184.0","","0","",,"",,""
"1996-10","1996","10","11.7","","2.2","","7.0","","21.6","","-5.0","","111.8","","1.6","","113.4","","0","T",,"",,""
"1996-11","1996","11","1.8","","-4.9","","-1.6","","12.8","","-16.6","","23.4","","67.9","","80.1","","2","",,"",,""
"1996-12","1996","12","-2.1","","-8.1","","-5.1","","3.1","","-24.9","","14.0","","112.5","","101.2","","37","",,"",,""
"1997-01","1997","01","-6.8","","-18.0","","-12.4","","3.8","","-37.3","","24.0","","108.7","","114.9","","45","",,"",,""
"1997-02","1997","02","-3.0","","-14.7","","-8.9","","5.9","","-27.9","","2.0","","29.1","","26.8","","32","",,"",,""
"1997-03","1997","03","-1.1","","-11.1","","-6.1","","7.4","","-23.1","","6.8","","65.4","","63.3","","36","",,"",,""
"1997-04","1997","04","7.3","","-3.9","","1.7","","17.0","","-14.5","","33.2","","4.2","","37.2","","0","",,"",,""
"1997-05","1997","05","11.5","","0.9","","6.2","","23.9","","-3.9","","82.7","","0.0","","82.7","","0","",,"",,""
"1997-06","1997","06","23.9","","8.6","","16.3","","29.4","","1.9","","110.6","","0.0","","110.6","","0","",,"",,""
"1997-07","1997","07","23.1","","10.4","","16.8","","31.0","","3.1","S","29.6","","0.0","","29.6","","0","",,"",,""
"1997-08","1997","08","21.8","","9.4","","15.6","","29.4","","3.0","","68.0","","0.0","","68.0","","0","",,"",,""
"1997-09","1997","09","18.5","","8.0","","13.3","","24.8","","-0.3","","96.0","","0.0","","96.0","","0","",,"",,""
"1997-10","1997","10","11.7","","2.1","","6.9","","25.6","","-6.2","","36.2","","24.2","","59.2","","0","",,"",,""
"1997-11","1997","11","3.6","","-3.6","","0.0","","11.0","","-17.5","","37.4","","24.2","","58.4","","0","",,"",,""
"1997-12","1997","12","-0.1","","-7.1","","-3.6","","5.7","","-23.7","S","0.0","T","31.1","","26.1","","7","",,"",,""
"1998-01","1998","01","-3.8","","-12.4","","-8.2","","5.9","","-20.6","","3.5","","77.1","","62.4","","17","",,"",,""
"1998-02","1998","02","1.3","","-5.2","","-2.0","","7.7","","-17.4","","4.0","","9.3","","14.7","","0","T",,"",,""
"1998-03","1998","03","2.6","","-7.6","","-2.5","","16.1","","-23.1","","63.6","","29.2","","86.6","","0","",,"",,""
"1998-04","1998","04","12.3","","-1.3","","5.5","","23.6","","-6.3","","42.3","","5.9","","48.2","","0","",,"",,""
"1998-05","1998","05","20.3","","5.6","","13.0","","28.3","","-1.3","","43.8","","0.0","","43.8","","0","",,"",,""
"1998-06","1998","06","20.8","","9.9","","15.3","","29.7","","-1.2","","71.6","","0.0","","71.6","","0","",,"",,""
"1998-07","1998","07","24.7","","12.0","","18.4","","31.4","","6.9","","83.2","","0.0","","83.2","","0","",,"",,""
"1998-08","1998","08","24.9","","13.4","","19.2","","29.9","","6.2","","68.1","","0.0","","68.1","","0","",,"",,""
"1998-09","1998","09","20.3","","9.4","","14.8","","28.3","","0.4","","85.2","","0.0","","85.2","","0","",,"",,""
"1998-10","1998","10","13.4","","3.5","","8.5","","21.3","","-3.9","","71.7","","0.0","T","71.7","","0","",,"",,""
"1998-11","1998","11","6.0","","-0.3","","2.9","","14.4","","-6.2","","95.8","","11.7","","106.2","","0","",,"",,""
"1998-12","1998","12","0.8","","-8.6","","-3.9","","10.2","","-24.5","","13.3","","76.3","","64.0","","18","",,"",,""
"1999-01","1999","01","-6.4","","-16.3","","-11.4","","4.8","","-34.4","","19.4","","104.7","","90.7","","49","",,"",,""
"1999-02","1999","02","-1.0","","-11.4","","-6.2","","10.8","","-26.8","","22.8","","44.4","","64.2","","22","",,"",,""
"1999-03","1999","03","2.1","","-10.0","","-4.0","","17.5","","-25.6","S","2.4","","12.2","","14.4","","0","T",,"",,""
"1999-04","1999","04","11.3","","-0.3","","5.5","","19.7","","-5.8","","70.0","","0.0","T","70.0","","0","",,"",,""
"1999-05","1999","05","19.5","","5.4","","12.4","","29.5","","-0.2","","79.8","","0.0","","79.8","","0","",,"",,""
"1999-06","1999","06","23.0","","9.6","","16.3","","30.9","","-0.7","","59.6","","0.0","","59.6","","0","",,"",,""
"1999-07","1999","07","25.4","","14.1","","19.8","","32.0","","7.1","","131.8","","0.0","","131.8","","0","",,"",,""
"1999-08","1999","08","22.6","","10.3","","16.5","","27.8","","6.4","","102.4","","0.0","","102.4","","0","",,"",,""
"1999-09","1999","09","19.9","","8.4","","14.2","","31.0","","0.1","","91.2","","0.0","","91.2","","0","",,"",,""
"1999-10","1999","10","10.8","","1.4","","6.2","","18.9","","-4.5","","101.1","","0.2","","101.3","","0","",,"",,""
"1999-11","1999","11","7.4","","-1.0","","3.3","","19.4","","-6.8","","30.2","","9.3","","39.5","","1","",,"",,""
"1999-12","1999","12","-0.2","","-8.2","","-4.2","","6.4","","-21.1","","20.4","","73.3","","66.0","","26","",,"",,""
"2000-01","2000","01","-4.8","","-16.7","","-10.8","","2.6","","-31.9","","18.7","","106.1","","92.6","","30","",,"",,""
"2000-02","2000","02","-0.5","","-11.7","","-6.1","","8.7","","-24.6","","9.6","","29.6","","29.7","","2","",,"",,""
"2000-03","2000","03","5.7","","-4.4","","0.6","","16.0","","-17.7","","48.8","","24.6","","69.2","","0","",,"",,""
"2000-04","2000","04","9.5","","-2.0","","3.8","","19.6","","-8.2","","16.3","","13.0","","29.9","","0","",,"",,""
"2000-05","2000","05","17.1","","3.8","","10.5","","27.4","","-2.8","","28.9","","0.0","T","28.9","","0","",,"",,""
"2000-06","2000","06","20.0","","8.1","","14.1","","27.0","","1.1","","91.5","","0.0","","91.5","","0","",,"",,""
"2000-07","2000","07","23.6","","11.5","","17.6","","30.4","","3.2","","22.4","","0.0","","22.4","","0","",,"",,""
"2000-08","2000","08","23.4","","10.4","","17.0","","30.7","","2.7","","55.3","","0.0","","55.3","","0","",,"",,""
"2000-09","2000","09","18.4","","6.4","","12.4","","25.3","","-0.6","","57.2","","0.0","","57.2","","0","",,"",,""
"2000-10","2000","10","13.2","","2.3","","7.8","","23.1","","-6.0","","40.9","","0.0","T","40.9","","0","",,"",,""
"2000-11","2000","11","4.8","","-2.1","","1.3","","17.1","","-15.4","","44.4","","27.7","","70.0","","0","",,"",,""
"2000-12","2000","12","-5.7","","-15.8","","-10.8","","3.0","","-26.6","","0.2","","66.4","","44.6","","17","",,"",,""
"2001-01","2001","01","-2.4","","-12.0","","-7.2","","2.2","","-25.8","","4.6","","57.8","","39.8","","34","",,"",,""
"2001-02","2001","02","-5.0","","-15.1","","-10.1","","4.2","","-23.9","","28.5","","88.5","","94.7","","48","",,"",,""
"2001-03","2001","03","0.6","","-10.0","","-4.7","","9.2","","-20.3","","2.8","","36.8","","31.6","","27","",,"",,""
"2001-04","2001","04","10.0","","-0.7","","4.7","","25.8","","-5.2","","55.3","","18.0","","73.3","","0","",,"",,""
"2001-05","2001","05","17.7","","5.7","","11.7","","25.5","","-1.4","","120.5","","0.0","","120.5","","0","",,"",,""
"2001-06","2001","06","22.5","","9.4","","16.0","","32.0","","3.7","","61.6","","0.0","","61.6","","0","",,"",,""
"2001-07","2001","07","23.4","","11.9","","17.6","","32.0","","2.5","","33.2","","0.0","","33.2","","0","",,"",,""
"2001-08","2001","08","25.3","","12.3","","18.9","","32.6","","5.9","","83.7","","0.0","","83.7","","0","",,"",,""
"2001-09","2001","09","18.3","","8.1","","13.2","","26.4","","0.8","","161.2","","0.0","T","161.2","","0","",,"",,""
"2001-10","2001","10","12.1","","3.2","","7.7","","19.7","","-5.8","","180.0","","0.0","T","180.0","","0","",,"",,""
"2001-11","2001","11","7.8","","0.5","","4.2","","14.5","","-6.4","","86.0","","24.2","","107.8","","5","",,"",,""
"2001-12","2001","12","2.3","","-4.6","","-1.2","","14.6","","-23.3","","30.4","","73.8","","81.8","","22","",,"",,""
"2002-01","2002","01","-1.2","","-9.3","","-5.3","","5.3","","-20.4","","7.3","","65.2","","38.9","","5","",,"",,""
"2002-02","2002","02","-0.6","","-12.4","","-6.5","","5.7","","-25.0","","6.9","","82.1","","68.9","","19","",,"",,""
"2002-03","2002","03","-1.2","","-13.0","","-7.1","","7.8","","-24.6","","17.8","","162.8","","138.3","","12","",,"",,""
"2002-04","2002","04","6.9","","-2.3","","2.3","","27.2","","-12.7","","38.6","","19.4","","61.3","","0","",,"",,""
"2002-05","2002","05","12.9","","2.1","","7.5","","23.4","","-3.5","","93.1","","5.8","","99.3","","0","",,"",,""
"2002-06","2002","06","21.6","","9.6","","15.6","","30.7","","0.4","","83.0","","0.0","","83.0","","0","",,"",,""
"2002-07","2002","07","26.4","","13.4","","19.9","","32.4","","6.1","","67.2","","0.0","","67.2","","0","",,"",,""
"2002-08","2002","08","24.0","","12.3","","18.1","","28.7","","6.7","","90.9","","0.0","","90.9","","0","",,"",,""
"2002-09","2002","09","21.6","","10.8","","16.2","","31.8","","1.9","","73.2","","0.0","","73.2","","0","",,"",,""
"2002-10","2002","10","9.0","","0.6","","4.8","","25.5","","-7.0","","98.1","","9.0","","108.4","","0","T",,"",,""
"2002-11","2002","11","2.8","","-5.1","","-1.1","","12.1","","-15.8","","11.7","","39.2","","46.4","","2","",,"",,""
"2002-12","2002","12","-0.4","","-7.9","","-4.1","","6.6","","-20.3","","19.0","","84.2","","61.9","","2","",,"",,""
"2003-01","2003","01","-6.2","","-17.1","","-11.7","","4.8","","-33.3","","0.0","T","104.7","","71.7","","20","",,"",,""
"2003-02","2003","02","-8.0","","-20.4","","-14.2","","3.8","","-32.6","","0.0","T","87.9","","53.9","","36","",,"",,""
"2003-03","2003","03","-0.3","","-11.8","","-6.0","","11.7","","-34.4","","11.3","","48.8","","41.5","","2","",,"",,""
"2003-04","2003","04","7.0","","-4.1","","1.4","","16.9","","-21.5","","50.4","","20.6","","69.9","","0","",,"",,""
"2003-05","2003","05","16.8","","3.9","","10.4","","26.3","","-3.1","","45.7","","0.0","","45.7","","0","",,"",,""
"2003-06","2003","06","22.2","","7.0","","14.6","","31.1","","1.9","","54.8","","0.0","","54.8","","0","",,"",,""
"2003-07","2003","07","24.1","","11.8","","18.0","","29.5","","5.9","","122.0","","0.0","","122.0","","0","",,"",,""
"2003-08","2003","08","24.5","","12.5","","18.5","","29.9","","5.2","","105.4","","0.0","","105.4","","0","",,"",,""
"2003-09","2003","09","19.6","","9.1","","14.4","","27.1","","1.0","","112.1","","0.0","T","112.1","","0","",,"",,""
"2003-10","2003","10","11.2","","2.2","","6.8","","25.5","","-6.4","","69.6","","3.6","","73.2","","0","",,"",,""
"2003-11","2003","11","4.5","","-1.5","","1.5","","12.2","","-9.2","","101.8","","41.4","","139.1","","0","T",,"",,""
"2003-12","2003","12","0.6","","-7.0","","-3.2","","5.8","","-15.4","","28.7","","78.4","","87.7","","14","",,"",,""
"2004-01","2004","01","-9.5","","-19.4","","-14.5","","2.1","","-32.5","","0.0","T","128.3","","85.6","","52","",,"",,""
"2004-02","2004","02","-1.9","","-10.8","","-6.4","","8.9","","-27.9","","0.0","","74.1","","38.7","","40","",,"",,""
"2004-03","2004","03","1.7","","-7.8","","-3.1","","8.9","","-20.5","","31.2","","61.1","","91.1","","6","",,"",,""
"2004-04","2004","04","7.5","","-2.1","","2.8","","18.6","","-10.5","","60.1","","0.4","","60.5","","0","",,"",,""
"2004-05","2004","05","13.7","","3.1","","8.4","","27.4","","-3.5","","122.7","","0.0","","122.7","","0","",,"",,""
"2004-06","2004","06","19.6","","6.4","","13.0","","27.8","","0.4","","61.2","","0.0","","61.2","","0","",,"",,""
"2004-07","2004","07","23.1","","10.3","","16.7","","28.8","","4.3","","100.6","","0.0","","100.6","","0","",,"",,""
"2004-08","2004","08","21.1","","10.4","","15.8","","28.0","","4.4","","71.6","","0.0","","71.6","","0","",,"",,""
"2004-09","2004","09","22.6","","9.4","","16.0","","28.7","","0.2","","29.3","","0.0","","29.3","","0","",,"",,""
"2004-10","2004","10","12.6","","3.6","","8.1","","23.2","","-2.5","","154.9","","0.0","T","154.9","","0","",,"",,""
"2004-11","2004","11","6.2","","-1.1","","2.6","","11.0","","-9.5","","108.6","","13.2","","121.8","","0","T",,"",,""
"2004-12","2004","12","-2.6","","-12.8","","-7.7","","8.2","","-31.9","","21.1","","128.8","","149.9","","28","",,"",,""
"2005-01","2005","01","-6.6","","-17.1","","-11.8","","2.0","","-33.1","","3.8","","49.0","","52.8","","24","",,"",,""
"2005-02","2005","02","-2.1","","-11.4","","-6.8","","8.0","","-24.4","","2.7","","58.2","","31.9","","38","","10","E","52","E"
"2005-03","2005","03","0.6","","-12.6","","-6.0","","10.9","","-25.5","","4.8","","33.1","","20.2","","3","","27","I","57","I"
"2005-04","2005","04","12.1","","-0.8","","5.7","","26.0","","-5.0","","37.6","","9.3","","45.4","","0","","30","","57",""
"2005-05","2005","05","16.0","","3.2","","9.6","","25.5","","-4.3","","47.0","","1.0","","48.0","","0","","13","","57",""
"2005-06","2005","06","24.9","","11.7","","18.3","","31.5","","3.2","","66.9","","0.0","","66.9","","0","","22","","46",""
"2005-07","2005","07","27.0","","11.7","","19.4","","34.3","","4.4","S","50.2","","0.0","","50.2","","0","","30","","59",""
"2005-08","2005","08","24.4","","12.6","","18.5","","32.1","","6.1","","86.5","","0.0","","86.5","","0","","28","","56",""
"2005-09","2005","09","21.9","","10.0","","16.0","","30.3","","3.9","","81.5","","0.0","","81.5","","0","","21","","56",""
"2005-10","2005","10","14.2","","4.7","","9.5","","26.5","","-4.8","","104.6","","0.0","","104.6","","0","","30","","67",""
"2005-11","2005","11","4.8","","-2.0","","1.4","","12.8","","-16.0","","87.8","","59.9","","128.0","","1","","29","","106",""
"2005-12","2005","12","-2.6","","-9.0","","-5.8","","2.8","","-20.3","S","0.4","","68.4","","39.0","","12","","21","S","56","S"
"2006-01","2006","01","-1.0","","-7.5","","-4.3","","6.9","","-20.2","","4.2","","61.3","","50.3","","30","","28","","65",""
"2006-02","2006","02","-3.8","","-12.7","","-8.2","","3.0","","-22.2","","0.0","T","142.3","","78.4","","76","","32","","67",""
"2006-03","2006","03","2.6","","-7.6","","-2.5","","12.8","","-22.0","","9.0","","11.2","","18.7","","1","","31","","69",""
"2006-04","2006","04","12.4","","-0.4","","6.0","","22.5","","-6.2","","27.9","","11.4","","39.1","","0","","31","","70",""
"2006-05","2006","05","18.2","","6.3","","12.3","","32.3","","-3.2","","90.0","","0.0","","90.0","","0","","33","","67",""
"2006-06","2006","06","22.6","","8.8","","15.7","","31.0","","-0.2","","17.4","","0.0","","17.4","","0","","31","","46",""
"2006-07","2006","07","27.2","","13.2","","20.3","","32.9","S","8.2","","73.2","","0.0","","73.2","","0","","29","","78",""
"2006-08","2006","08","23.7","","11.3","","17.5","","28.1","","6.6","","72.1","","0.0","","72.1","","0","","30","","52",""
"2006-09","2006","09","18.8","","7.4","","13.1","","26.5","","1.7","","107.2","","0.0","","107.2","","0","","30","","50",""
